# 44.746181953886854 -92.80049485924684 199
# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-11-29 18:40:56 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05344500 MISSISSIPPI RIVER AT PRESCOTT, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05344500
#            TS   parameter     statistic     Description
#         73581       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	73581_00060_00003	73581_00060_00003_cd
USGS	05344500	1995-07-22	28200	A
USGS	05344500	1995-07-23	28700	A
USGS	05344500	1995-07-24	28900	A
USGS	05344500	1995-07-25	29300	A
USGS	05344500	1995-07-26	29300	A
USGS	05344500	1995-07-27	28800	A
USGS	05344500	1995-07-28	28700	A
USGS	05344500	1995-07-29	28700	A
USGS	05344500	1995-07-30	27600	A
USGS	05344500	1995-07-31	27500	A
USGS	05344500	1995-08-01	27500	A
USGS	05344500	1995-08-02	27500	A
USGS	05344500	1995-08-03	27500	A
USGS	05344500	1995-08-04	26900	A
USGS	05344500	1995-08-05	26300	A
USGS	05344500	1995-08-06	25600	A
USGS	05344500	1995-08-07	25200	A
USGS	05344500	1995-08-08	25400	A
USGS	05344500	1995-08-09	26300	A
USGS	05344500	1995-08-10	27700	A
USGS	05344500	1995-08-11	28500	A
USGS	05344500	1995-08-12	29400	A
USGS	05344500	1995-08-13	32200	A
USGS	05344500	1995-08-14	33300	A
USGS	05344500	1995-08-15	32400	A
USGS	05344500	1995-08-16	31800	A
USGS	05344500	1995-08-17	30700	A
USGS	05344500	1995-08-18	28700	A
USGS	05344500	1995-08-19	27800	A
USGS	05344500	1995-08-20	27000	A
USGS	05344500	1995-08-21	25700	A
USGS	05344500	1995-08-22	24200	A
USGS	05344500	1995-08-23	23700	A
USGS	05344500	1995-08-24	22500	A
USGS	05344500	1995-08-25	21900	A
USGS	05344500	1995-08-26	24200	A
USGS	05344500	1995-08-27	25000	A
USGS	05344500	1995-08-28	28600	A
USGS	05344500	1995-08-29	31700	A
USGS	05344500	1995-08-30	33500	A
USGS	05344500	1995-08-31	34400	A
USGS	05344500	1995-09-01	33900	A
USGS	05344500	1995-09-02	32800	A
USGS	05344500	1995-09-03	31500	A
USGS	05344500	1995-09-04	29900	A
USGS	05344500	1995-09-05	28400	A
USGS	05344500	1995-09-06	26400	A
USGS	05344500	1995-09-07	25500	A
USGS	05344500	1995-09-08	24000	A
USGS	05344500	1995-09-09	23400	A
USGS	05344500	1995-09-10	22000	A
USGS	05344500	1995-09-11	21100	A
USGS	05344500	1995-09-12	20000	A
USGS	05344500	1995-09-13	18800	A
USGS	05344500	1995-09-14	18000	A
USGS	05344500	1995-09-15	17300	A
USGS	05344500	1995-09-16	16100	A
USGS	05344500	1995-09-17	15600	A
USGS	05344500	1995-09-18	15600	A
USGS	05344500	1995-09-19	15300	A
USGS	05344500	1995-09-20	14500	A
USGS	05344500	1995-09-21	13800	A
USGS	05344500	1995-09-22	14500	A
USGS	05344500	1995-09-23	13300	A
USGS	05344500	1995-09-24	13200	A
USGS	05344500	1995-09-25	12600	A
USGS	05344500	1995-09-26	13200	A
USGS	05344500	1995-09-27	12300	A
USGS	05344500	1995-09-28	12800	A
USGS	05344500	1995-09-29	12100	A
USGS	05344500	1995-09-30	12300	A
USGS	05344500	1995-10-01	12800	A
USGS	05344500	1995-10-02	13800	A
USGS	05344500	1995-10-03	16200	A
USGS	05344500	1995-10-04	20200	A
USGS	05344500	1995-10-05	24500	A
USGS	05344500	1995-10-06	28400	A
USGS	05344500	1995-10-07	30100	A
USGS	05344500	1995-10-08	31000	A
USGS	05344500	1995-10-09	33100	A
USGS	05344500	1995-10-10	34500	A
USGS	05344500	1995-10-11	35500	A
USGS	05344500	1995-10-12	35700	A
USGS	05344500	1995-10-13	36200	A
USGS	05344500	1995-10-14	36200	A
USGS	05344500	1995-10-15	35400	A
USGS	05344500	1995-10-16	34300	A
USGS	05344500	1995-10-17	34000	A
USGS	05344500	1995-10-18	33300	A
USGS	05344500	1995-10-19	32000	A
USGS	05344500	1995-10-20	31000	A
USGS	05344500	1995-10-21	29500	A
USGS	05344500	1995-10-22	29000	A
USGS	05344500	1995-10-23	29000	A
USGS	05344500	1995-10-24	30200	A
USGS	05344500	1995-10-25	30500	A
USGS	05344500	1995-10-26	32200	A
USGS	05344500	1995-10-27	34400	A
USGS	05344500	1995-10-28	36900	A
USGS	05344500	1995-10-29	38400	A
USGS	05344500	1995-10-30	39200	A
USGS	05344500	1995-10-31	40000	A
USGS	05344500	1995-11-01	40800	A
USGS	05344500	1995-11-02	41300	A
USGS	05344500	1995-11-03	40700	A
USGS	05344500	1995-11-04	39900	A
USGS	05344500	1995-11-05	40200	A
USGS	05344500	1995-11-06	39700	A
USGS	05344500	1995-11-07	38400	A
USGS	05344500	1995-11-08	37100	A
USGS	05344500	1995-11-09	35900	A
USGS	05344500	1995-11-10	35100	A
USGS	05344500	1995-11-11	33900	A
USGS	05344500	1995-11-12	31700	A
USGS	05344500	1995-11-13	30400	A
USGS	05344500	1995-11-14	28800	A
USGS	05344500	1995-11-15	28100	A
USGS	05344500	1995-11-16	27900	A
USGS	05344500	1995-11-17	27900	A
USGS	05344500	1995-11-18	27600	A
USGS	05344500	1995-11-19	27300	A
USGS	05344500	1995-11-20	26700	A
USGS	05344500	1995-11-21	25600	A
USGS	05344500	1995-11-22	24900	A
USGS	05344500	1995-11-23	23800	A
USGS	05344500	1995-11-24	22900	A
USGS	05344500	1995-11-25	20800	A
USGS	05344500	1995-11-26	19800	A
USGS	05344500	1995-11-27	20600	A:e
USGS	05344500	1995-11-28	21300	A:e
USGS	05344500	1995-11-29	20000	A:e
USGS	05344500	1995-11-30	18900	A:e
USGS	05344500	1995-12-01	18200	A:e
USGS	05344500	1995-12-02	20800	A:e
USGS	05344500	1995-12-03	20000	A:e
USGS	05344500	1995-12-04	20900	A:e
USGS	05344500	1995-12-05	20500	A:e
USGS	05344500	1995-12-06	19800	A:e
USGS	05344500	1995-12-07	18900	A:e
USGS	05344500	1995-12-08	15800	A:e
USGS	05344500	1995-12-09	14900	A:e
USGS	05344500	1995-12-10	15300	A:e
USGS	05344500	1995-12-11	13300	A:e
USGS	05344500	1995-12-12	12900	A:e
USGS	05344500	1995-12-13	13700	A:e
USGS	05344500	1995-12-14	15500	A:e
USGS	05344500	1995-12-15	16000	A:e
USGS	05344500	1995-12-16	15900	A:e
USGS	05344500	1995-12-17	16600	A:e
USGS	05344500	1995-12-18	16000	A:e
USGS	05344500	1995-12-19	15900	A:e
USGS	05344500	1995-12-20	16400	A:e
USGS	05344500	1995-12-21	16400	A:e
USGS	05344500	1995-12-22	16400	A:e
USGS	05344500	1995-12-23	16000	A:e
USGS	05344500	1995-12-24	15800	A:e
USGS	05344500	1995-12-25	15900	A:e
USGS	05344500	1995-12-26	16200	A:e
USGS	05344500	1995-12-27	15700	A:e
USGS	05344500	1995-12-28	15700	A:e
USGS	05344500	1995-12-29	16400	A:e
USGS	05344500	1995-12-30	15800	A:e
USGS	05344500	1995-12-31	15100	A:e
USGS	05344500	1996-01-01	15600	A:e
USGS	05344500	1996-01-02	16000	A:e
USGS	05344500	1996-01-03	16200	A:e
USGS	05344500	1996-01-04	15700	A:e
USGS	05344500	1996-01-05	14800	A:e
USGS	05344500	1996-01-06	14500	A:e
USGS	05344500	1996-01-07	14000	A:e
USGS	05344500	1996-01-08	13100	A:e
USGS	05344500	1996-01-09	13200	A:e
USGS	05344500	1996-01-10	13300	A:e
USGS	05344500	1996-01-11	14300	A:e
USGS	05344500	1996-01-12	14600	A:e
USGS	05344500	1996-01-13	14100	A:e
USGS	05344500	1996-01-14	14000	A:e
USGS	05344500	1996-01-15	14000	A:e
USGS	05344500	1996-01-16	13900	A:e
USGS	05344500	1996-01-17	12700	A:e
USGS	05344500	1996-01-18	12800	A:e
USGS	05344500	1996-01-19	14500	A:e
USGS	05344500	1996-01-20	12800	A:e
USGS	05344500	1996-01-21	12100	A:e
USGS	05344500	1996-01-22	10800	A:e
USGS	05344500	1996-01-23	12400	A:e
USGS	05344500	1996-01-24	13100	A:e
USGS	05344500	1996-01-25	12900	A:e
USGS	05344500	1996-01-26	12800	A:e
USGS	05344500	1996-01-27	12600	A:e
USGS	05344500	1996-01-28	12200	A:e
USGS	05344500	1996-01-29	12300	A:e
USGS	05344500	1996-01-30	12100	A:e
USGS	05344500	1996-01-31	12400	A:e
USGS	05344500	1996-02-01	12000	A:e
USGS	05344500	1996-02-02	11900	A:e
USGS	05344500	1996-02-03	12300	A:e
USGS	05344500	1996-02-04	11300	A:e
USGS	05344500	1996-02-05	11600	A:e
USGS	05344500	1996-02-06	11700	A:e
USGS	05344500	1996-02-07	11300	A:e
USGS	05344500	1996-02-08	11900	A:e
USGS	05344500	1996-02-09	11800	A:e
USGS	05344500	1996-02-10	12300	A:e
USGS	05344500	1996-02-11	11900	A:e
USGS	05344500	1996-02-12	12100	A:e
USGS	05344500	1996-02-13	12200	A:e
USGS	05344500	1996-02-14	11900	A:e
USGS	05344500	1996-02-15	12100	A:e
USGS	05344500	1996-02-16	12300	A:e
USGS	05344500	1996-02-17	12100	A:e
USGS	05344500	1996-02-18	12600	A:e
USGS	05344500	1996-02-19	12200	A:e
USGS	05344500	1996-02-20	12500	A:e
USGS	05344500	1996-02-21	12300	A:e
USGS	05344500	1996-02-22	12300	A:e
USGS	05344500	1996-02-23	12600	A:e
USGS	05344500	1996-02-24	12600	A:e
USGS	05344500	1996-02-25	12800	A:e
USGS	05344500	1996-02-26	13000	A:e
USGS	05344500	1996-02-27	13100	A:e
USGS	05344500	1996-02-28	13400	A:e
USGS	05344500	1996-02-29	13600	A:e
USGS	05344500	1996-03-01	13300	A:e
USGS	05344500	1996-03-02	13000	A:e
USGS	05344500	1996-03-03	13500	A:e
USGS	05344500	1996-03-04	13800	A:e
USGS	05344500	1996-03-05	12900	A:e
USGS	05344500	1996-03-06	13600	A:e
USGS	05344500	1996-03-07	13600	A:e
USGS	05344500	1996-03-08	13600	A:e
USGS	05344500	1996-03-09	13000	A:e
USGS	05344500	1996-03-10	12300	A:e
USGS	05344500	1996-03-11	12700	A:e
USGS	05344500	1996-03-12	13300	A:e
USGS	05344500	1996-03-13	14400	A:e
USGS	05344500	1996-03-14	16000	A:e
USGS	05344500	1996-03-15	17800	A
USGS	05344500	1996-03-16	19300	A
USGS	05344500	1996-03-17	24000	A
USGS	05344500	1996-03-18	25400	A
USGS	05344500	1996-03-19	26600	A
USGS	05344500	1996-03-20	27200	A
USGS	05344500	1996-03-21	28000	A
USGS	05344500	1996-03-22	28800	A
USGS	05344500	1996-03-23	29600	A
USGS	05344500	1996-03-24	31600	A
USGS	05344500	1996-03-25	33200	A
USGS	05344500	1996-03-26	32900	A
USGS	05344500	1996-03-27	32000	A
USGS	05344500	1996-03-28	31200	A
USGS	05344500	1996-03-29	32300	A
USGS	05344500	1996-03-30	32900	A
USGS	05344500	1996-03-31	33700	A
USGS	05344500	1996-04-01	33800	A
USGS	05344500	1996-04-02	34900	A
USGS	05344500	1996-04-03	36900	A
USGS	05344500	1996-04-04	38500	A
USGS	05344500	1996-04-05	40400	A
USGS	05344500	1996-04-06	41800	A
USGS	05344500	1996-04-07	43300	A
USGS	05344500	1996-04-08	45000	A
USGS	05344500	1996-04-09	45700	A
USGS	05344500	1996-04-10	46700	A
USGS	05344500	1996-04-11	48900	A
USGS	05344500	1996-04-12	51600	A
USGS	05344500	1996-04-13	55400	A
USGS	05344500	1996-04-14	59300	A
USGS	05344500	1996-04-15	62300	A
USGS	05344500	1996-04-16	64300	A
USGS	05344500	1996-04-17	67000	A
USGS	05344500	1996-04-18	68900	A
USGS	05344500	1996-04-19	71500	A
USGS	05344500	1996-04-20	74600	A
USGS	05344500	1996-04-21	77300	A
USGS	05344500	1996-04-22	80400	A
USGS	05344500	1996-04-23	81700	A
USGS	05344500	1996-04-24	81900	A
USGS	05344500	1996-04-25	80000	A
USGS	05344500	1996-04-26	75600	A
USGS	05344500	1996-04-27	73000	A
USGS	05344500	1996-04-28	70900	A
USGS	05344500	1996-04-29	68300	A
USGS	05344500	1996-04-30	65700	A
USGS	05344500	1996-05-01	62200	A
USGS	05344500	1996-05-02	58700	A
USGS	05344500	1996-05-03	56600	A
USGS	05344500	1996-05-04	53500	A
USGS	05344500	1996-05-05	50900	A
USGS	05344500	1996-05-06	48700	A
USGS	05344500	1996-05-07	47600	A
USGS	05344500	1996-05-08	46300	A
USGS	05344500	1996-05-09	44600	A
USGS	05344500	1996-05-10	43000	A
USGS	05344500	1996-05-11	41800	A
USGS	05344500	1996-05-12	41400	A
USGS	05344500	1996-05-13	41100	A
USGS	05344500	1996-05-14	40000	A
USGS	05344500	1996-05-15	39800	A
USGS	05344500	1996-05-16	40300	A
USGS	05344500	1996-05-17	39200	A
USGS	05344500	1996-05-18	39500	A
USGS	05344500	1996-05-19	41000	A
USGS	05344500	1996-05-20	45000	A
USGS	05344500	1996-05-21	49600	A
USGS	05344500	1996-05-22	52500	A
USGS	05344500	1996-05-23	53200	A
USGS	05344500	1996-05-24	52400	A
USGS	05344500	1996-05-25	51900	A
USGS	05344500	1996-05-26	51000	A
USGS	05344500	1996-05-27	49100	A
USGS	05344500	1996-05-28	47400	A
USGS	05344500	1996-05-29	45100	A
USGS	05344500	1996-05-30	42300	A
USGS	05344500	1996-05-31	40200	A
USGS	05344500	1996-06-01	39000	A
USGS	05344500	1996-06-02	37600	A
USGS	05344500	1996-06-03	36400	A
USGS	05344500	1996-06-04	35100	A
USGS	05344500	1996-06-05	34400	A
USGS	05344500	1996-06-06	34200	A
USGS	05344500	1996-06-07	34200	A
USGS	05344500	1996-06-08	33600	A
USGS	05344500	1996-06-09	32700	A
USGS	05344500	1996-06-10	32100	A
USGS	05344500	1996-06-11	31500	A
USGS	05344500	1996-06-12	30800	A
USGS	05344500	1996-06-13	30800	A
USGS	05344500	1996-06-14	29300	A
USGS	05344500	1996-06-15	28300	A
USGS	05344500	1996-06-16	27800	A
USGS	05344500	1996-06-17	27300	A
USGS	05344500	1996-06-18	27800	A
USGS	05344500	1996-06-19	27700	A
USGS	05344500	1996-06-20	29200	A
USGS	05344500	1996-06-21	30500	A
USGS	05344500	1996-06-22	32400	A
USGS	05344500	1996-06-23	34000	A
USGS	05344500	1996-06-24	35400	A
USGS	05344500	1996-06-25	37200	A
USGS	05344500	1996-06-26	38300	A
USGS	05344500	1996-06-27	38600	A
USGS	05344500	1996-06-28	39400	A
USGS	05344500	1996-06-29	41900	A
USGS	05344500	1996-06-30	42600	A
USGS	05344500	1996-07-01	40900	A
USGS	05344500	1996-07-02	37900	A
USGS	05344500	1996-07-03	34500	A
USGS	05344500	1996-07-04	31600	A
USGS	05344500	1996-07-05	28900	A
USGS	05344500	1996-07-06	27000	A
USGS	05344500	1996-07-07	25700	A
USGS	05344500	1996-07-08	24100	A
USGS	05344500	1996-07-09	23400	A
USGS	05344500	1996-07-10	22600	A
USGS	05344500	1996-07-11	22300	A
USGS	05344500	1996-07-12	21100	A
USGS	05344500	1996-07-13	20900	A
USGS	05344500	1996-07-14	20800	A
USGS	05344500	1996-07-15	22300	A
USGS	05344500	1996-07-16	22500	A
USGS	05344500	1996-07-17	22100	A
USGS	05344500	1996-07-18	21000	A
USGS	05344500	1996-07-19	21200	A
USGS	05344500	1996-07-20	21200	A
USGS	05344500	1996-07-21	21700	A
USGS	05344500	1996-07-22	22300	A
USGS	05344500	1996-07-23	22000	A
USGS	05344500	1996-07-24	20800	A
USGS	05344500	1996-07-25	20500	A
USGS	05344500	1996-07-26	19500	A
USGS	05344500	1996-07-27	18100	A
USGS	05344500	1996-07-28	17800	A
USGS	05344500	1996-07-29	17400	A
USGS	05344500	1996-07-30	17700	A
USGS	05344500	1996-07-31	17100	A
USGS	05344500	1996-08-01	17200	A
USGS	05344500	1996-08-02	16400	A
USGS	05344500	1996-08-03	16100	A
USGS	05344500	1996-08-04	16300	A
USGS	05344500	1996-08-05	15000	A
USGS	05344500	1996-08-06	14600	A
USGS	05344500	1996-08-07	14400	A
USGS	05344500	1996-08-08	14100	A
USGS	05344500	1996-08-09	14000	A
USGS	05344500	1996-08-10	13800	A
USGS	05344500	1996-08-11	13800	A
USGS	05344500	1996-08-12	13300	A
USGS	05344500	1996-08-13	14000	A
USGS	05344500	1996-08-14	15200	A
USGS	05344500	1996-08-15	15600	A
USGS	05344500	1996-08-16	14600	A
USGS	05344500	1996-08-17	14200	A
USGS	05344500	1996-08-18	13200	A
USGS	05344500	1996-08-19	13000	A
USGS	05344500	1996-08-20	12700	A
USGS	05344500	1996-08-21	12200	A
USGS	05344500	1996-08-22	11700	A
USGS	05344500	1996-08-23	10800	A
USGS	05344500	1996-08-24	11300	A
USGS	05344500	1996-08-25	10500	A
USGS	05344500	1996-08-26	9830	A
USGS	05344500	1996-08-27	10400	A
USGS	05344500	1996-08-28	11100	A
USGS	05344500	1996-08-29	12700	A
USGS	05344500	1996-08-30	12900	A
USGS	05344500	1996-08-31	12800	A
USGS	05344500	1996-09-01	12100	A
USGS	05344500	1996-09-02	11400	A
USGS	05344500	1996-09-03	10200	A
USGS	05344500	1996-09-04	9770	A
USGS	05344500	1996-09-05	11500	A
USGS	05344500	1996-09-06	12600	A
USGS	05344500	1996-09-07	13600	A
USGS	05344500	1996-09-08	11800	A
USGS	05344500	1996-09-09	11000	A
USGS	05344500	1996-09-10	10800	A
USGS	05344500	1996-09-11	10400	A
USGS	05344500	1996-09-12	10500	A
USGS	05344500	1996-09-13	11000	A
USGS	05344500	1996-09-14	10400	A
USGS	05344500	1996-09-15	9740	A
USGS	05344500	1996-09-16	9120	A
USGS	05344500	1996-09-17	9210	A
USGS	05344500	1996-09-18	8820	A
USGS	05344500	1996-09-19	8290	A
USGS	05344500	1996-09-20	8260	A
USGS	05344500	1996-09-21	7800	A
USGS	05344500	1996-09-22	7710	A
USGS	05344500	1996-09-23	7630	A
USGS	05344500	1996-09-24	8260	A
USGS	05344500	1996-09-25	8440	A
USGS	05344500	1996-09-26	8270	A
USGS	05344500	1996-09-27	8140	A
USGS	05344500	1996-09-28	8240	A
USGS	05344500	1996-09-29	8090	A
USGS	05344500	1996-09-30	9220	A
USGS	05344500	1996-10-01	8790	A:e
USGS	05344500	1996-10-02	8760	A:e
USGS	05344500	1996-10-03	8620	A:e
USGS	05344500	1996-10-04	8870	A:e
USGS	05344500	1996-10-05	8920	A:e
USGS	05344500	1996-10-06	8980	A:e
USGS	05344500	1996-10-07	8280	A:e
USGS	05344500	1996-10-08	8750	A:e
USGS	05344500	1996-10-09	8380	A:e
USGS	05344500	1996-10-10	8100	A:e
USGS	05344500	1996-10-11	8400	A:e
USGS	05344500	1996-10-12	8600	A:e
USGS	05344500	1996-10-13	8250	A:e
USGS	05344500	1996-10-14	8200	A:e
USGS	05344500	1996-10-15	7610	A:e
USGS	05344500	1996-10-16	7910	A:e
USGS	05344500	1996-10-17	7730	A:e
USGS	05344500	1996-10-18	9000	A:e
USGS	05344500	1996-10-19	9870	A:e
USGS	05344500	1996-10-20	10800	A:e
USGS	05344500	1996-10-21	10700	A:e
USGS	05344500	1996-10-22	10900	A:e
USGS	05344500	1996-10-23	12700	A:e
USGS	05344500	1996-10-24	13700	A:e
USGS	05344500	1996-10-25	14900	A:e
USGS	05344500	1996-10-26	16500	A:e
USGS	05344500	1996-10-27	17000	A:e
USGS	05344500	1996-10-28	17000	A:e
USGS	05344500	1996-10-29	17300	A:e
USGS	05344500	1996-10-30	18100	A:e
USGS	05344500	1996-10-31	18500	A:e
USGS	05344500	1996-11-01	20400	A:e
USGS	05344500	1996-11-02	20700	A:e
USGS	05344500	1996-11-03	21000	A:e
USGS	05344500	1996-11-04	20900	A:e
USGS	05344500	1996-11-05	21100	A:e
USGS	05344500	1996-11-06	21000	A:e
USGS	05344500	1996-11-07	20800	A:e
USGS	05344500	1996-11-08	21500	A:e
USGS	05344500	1996-11-09	21500	A:e
USGS	05344500	1996-11-10	21100	A:e
USGS	05344500	1996-11-11	21500	A:e
USGS	05344500	1996-11-12	21200	A:e
USGS	05344500	1996-11-13	20000	A:e
USGS	05344500	1996-11-14	17700	A:e
USGS	05344500	1996-11-15	16500	A:e
USGS	05344500	1996-11-16	16400	A:e
USGS	05344500	1996-11-17	16200	A:e
USGS	05344500	1996-11-18	21300	A:e
USGS	05344500	1996-11-19	25000	A:e
USGS	05344500	1996-11-20	28300	A:e
USGS	05344500	1996-11-21	30900	A:e
USGS	05344500	1996-11-22	32000	A:e
USGS	05344500	1996-11-23	31900	A:e
USGS	05344500	1996-11-24	28800	A:e
USGS	05344500	1996-11-25	27700	A:e
USGS	05344500	1996-11-26	25800	A:e
USGS	05344500	1996-11-27	23000	A:e
USGS	05344500	1996-11-28	20800	A:e
USGS	05344500	1996-11-29	19800	A:e
USGS	05344500	1996-11-30	21400	A:e
USGS	05344500	1996-12-01	22300	A:e
USGS	05344500	1996-12-02	23700	A:e
USGS	05344500	1996-12-03	23000	A:e
USGS	05344500	1996-12-04	21400	A:e
USGS	05344500	1996-12-05	20800	A:e
USGS	05344500	1996-12-06	20700	A:e
USGS	05344500	1996-12-07	22200	A:e
USGS	05344500	1996-12-08	22700	A:e
USGS	05344500	1996-12-09	21600	A:e
USGS	05344500	1996-12-10	20900	A:e
USGS	05344500	1996-12-11	21100	A:e
USGS	05344500	1996-12-12	21300	A:e
USGS	05344500	1996-12-13	21900	A:e
USGS	05344500	1996-12-14	22300	A:e
USGS	05344500	1996-12-15	21500	A:e
USGS	05344500	1996-12-16	19500	A:e
USGS	05344500	1996-12-17	18200	A:e
USGS	05344500	1996-12-18	16800	A:e
USGS	05344500	1996-12-19	16600	A:e
USGS	05344500	1996-12-20	16100	A:e
USGS	05344500	1996-12-21	14700	A:e
USGS	05344500	1996-12-22	13900	A:e
USGS	05344500	1996-12-23	14500	A:e
USGS	05344500	1996-12-24	16300	A:e
USGS	05344500	1996-12-25	15800	A:e
USGS	05344500	1996-12-26	15300	A:e
USGS	05344500	1996-12-27	14400	A:e
USGS	05344500	1996-12-28	15000	A:e
USGS	05344500	1996-12-29	15300	A:e
USGS	05344500	1996-12-30	15600	A:e
USGS	05344500	1996-12-31	15800	A:e
USGS	05344500	1997-01-01	15300	A:e
USGS	05344500	1997-01-02	14500	A:e
USGS	05344500	1997-01-03	14800	A:e
USGS	05344500	1997-01-04	15300	A:e
USGS	05344500	1997-01-05	15400	A:e
USGS	05344500	1997-01-06	15600	A:e
USGS	05344500	1997-01-07	14500	A:e
USGS	05344500	1997-01-08	13800	A:e
USGS	05344500	1997-01-09	13700	A:e
USGS	05344500	1997-01-10	12900	A:e
USGS	05344500	1997-01-11	13000	A:e
USGS	05344500	1997-01-12	13200	A:e
USGS	05344500	1997-01-13	12100	A:e
USGS	05344500	1997-01-14	11600	A:e
USGS	05344500	1997-01-15	11900	A:e
USGS	05344500	1997-01-16	12300	A:e
USGS	05344500	1997-01-17	13000	A:e
USGS	05344500	1997-01-18	14400	A:e
USGS	05344500	1997-01-19	13100	A:e
USGS	05344500	1997-01-20	13400	A:e
USGS	05344500	1997-01-21	13200	A:e
USGS	05344500	1997-01-22	13300	A:e
USGS	05344500	1997-01-23	13200	A:e
USGS	05344500	1997-01-24	13800	A:e
USGS	05344500	1997-01-25	13900	A:e
USGS	05344500	1997-01-26	13400	A:e
USGS	05344500	1997-01-27	13400	A:e
USGS	05344500	1997-01-28	13200	A:e
USGS	05344500	1997-01-29	13400	A:e
USGS	05344500	1997-01-30	13300	A:e
USGS	05344500	1997-01-31	13200	A:e
USGS	05344500	1997-02-01	13100	A:e
USGS	05344500	1997-02-02	12300	A:e
USGS	05344500	1997-02-03	13400	A:e
USGS	05344500	1997-02-04	13400	A:e
USGS	05344500	1997-02-05	13100	A:e
USGS	05344500	1997-02-06	12700	A:e
USGS	05344500	1997-02-07	13100	A:e
USGS	05344500	1997-02-08	13600	A:e
USGS	05344500	1997-02-09	13300	A:e
USGS	05344500	1997-02-10	12700	A:e
USGS	05344500	1997-02-11	13300	A:e
USGS	05344500	1997-02-12	12800	A:e
USGS	05344500	1997-02-13	12500	A:e
USGS	05344500	1997-02-14	12200	A:e
USGS	05344500	1997-02-15	12700	A:e
USGS	05344500	1997-02-16	12900	A:e
USGS	05344500	1997-02-17	12600	A:e
USGS	05344500	1997-02-18	12500	A:e
USGS	05344500	1997-02-19	12200	A:e
USGS	05344500	1997-02-20	12600	A:e
USGS	05344500	1997-02-21	12200	A:e
USGS	05344500	1997-02-22	12900	A:e
USGS	05344500	1997-02-23	12900	A:e
USGS	05344500	1997-02-24	12900	A:e
USGS	05344500	1997-02-25	12600	A:e
USGS	05344500	1997-02-26	12600	A:e
USGS	05344500	1997-02-27	12600	A:e
USGS	05344500	1997-02-28	12900	A:e
USGS	05344500	1997-03-01	12700	A:e
USGS	05344500	1997-03-02	13100	A:e
USGS	05344500	1997-03-03	13100	A:e
USGS	05344500	1997-03-04	12700	A:e
USGS	05344500	1997-03-05	13000	A:e
USGS	05344500	1997-03-06	14000	A:e
USGS	05344500	1997-03-07	14400	A:e
USGS	05344500	1997-03-08	14500	A:e
USGS	05344500	1997-03-09	16100	A:e
USGS	05344500	1997-03-10	17400	A:e
USGS	05344500	1997-03-11	18100	A:e
USGS	05344500	1997-03-12	18700	A:e
USGS	05344500	1997-03-13	20000	A:e
USGS	05344500	1997-03-14	21400	A:e
USGS	05344500	1997-03-15	22800	A:e
USGS	05344500	1997-03-16	23900	A:e
USGS	05344500	1997-03-17	24300	A:e
USGS	05344500	1997-03-18	24800	A:e
USGS	05344500	1997-03-19	25000	A:e
USGS	05344500	1997-03-20	25200	A:e
USGS	05344500	1997-03-21	25600	A:e
USGS	05344500	1997-03-22	25900	A:e
USGS	05344500	1997-03-23	27100	A
USGS	05344500	1997-03-24	30000	A
USGS	05344500	1997-03-25	32100	A
USGS	05344500	1997-03-26	32700	A
USGS	05344500	1997-03-27	34300	A
USGS	05344500	1997-03-28	36900	A
USGS	05344500	1997-03-29	41300	A
USGS	05344500	1997-03-30	46600	A
USGS	05344500	1997-03-31	53000	A
USGS	05344500	1997-04-01	59300	A
USGS	05344500	1997-04-02	66200	A
USGS	05344500	1997-04-03	74800	A
USGS	05344500	1997-04-04	85000	A
USGS	05344500	1997-04-05	94800	A
USGS	05344500	1997-04-06	107000	A
USGS	05344500	1997-04-07	118000	A
USGS	05344500	1997-04-08	131000	A
USGS	05344500	1997-04-09	142000	A
USGS	05344500	1997-04-10	150000	A
USGS	05344500	1997-04-11	156000	A
USGS	05344500	1997-04-12	159000	A
USGS	05344500	1997-04-13	159000	A
USGS	05344500	1997-04-14	155000	A
USGS	05344500	1997-04-15	148000	A
USGS	05344500	1997-04-16	139000	A
USGS	05344500	1997-04-17	129000	A
USGS	05344500	1997-04-18	120000	A
USGS	05344500	1997-04-19	113000	A
USGS	05344500	1997-04-20	105000	A
USGS	05344500	1997-04-21	99200	A
USGS	05344500	1997-04-22	93300	A
USGS	05344500	1997-04-23	87300	A
USGS	05344500	1997-04-24	82300	A
