#44.05522887990648  -91.63620963509061 189 Distance 125.5km
# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-11-29 18:42:31 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05378500 MISSISSIPPI RIVER AT WINONA, MN
# -----------------------------------------------------------------------------------
#
# Data provided for site 05378500
#            TS   parameter     statistic     Description
#         73676       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	73676_00060_00003	73676_00060_00003_cd
USGS	05378500	2004-05-19	28600	A
USGS	05378500	2004-05-20	29700	A
USGS	05378500	2004-05-21	33600	A
USGS	05378500	2004-05-22	34300	A
USGS	05378500	2004-05-23	34800	A
USGS	05378500	2004-05-24	36100	A
USGS	05378500	2004-05-25	36100	A
USGS	05378500	2004-05-26	40400	A
USGS	05378500	2004-05-27	46700	A
USGS	05378500	2004-05-28	50200	A
USGS	05378500	2004-05-29	50400	A
USGS	05378500	2004-05-30	51300	A
USGS	05378500	2004-05-31	57900	A
USGS	05378500	2004-06-01	59200	A
USGS	05378500	2004-06-02	64000	A
USGS	05378500	2004-06-03	69600	A
USGS	05378500	2004-06-04	77600	A
USGS	05378500	2004-06-05	84200	A
USGS	05378500	2004-06-06	86900	A
USGS	05378500	2004-06-07	85100	A
USGS	05378500	2004-06-08	81600	A
USGS	05378500	2004-06-09	82000	A
USGS	05378500	2004-06-10	84500	A
USGS	05378500	2004-06-11	86400	A
USGS	05378500	2004-06-12	91200	A
USGS	05378500	2004-06-13	97100	A
USGS	05378500	2004-06-14	99100	A
USGS	05378500	2004-06-15	96900	A
USGS	05378500	2004-06-16	91100	A
USGS	05378500	2004-06-17	88600	A
USGS	05378500	2004-06-18	84400	A
USGS	05378500	2004-06-19	80200	A
USGS	05378500	2004-06-20	76000	A
USGS	05378500	2004-06-21	72700	A
USGS	05378500	2004-06-22	70000	A
USGS	05378500	2004-06-23	67400	A
USGS	05378500	2004-06-24	64100	A
USGS	05378500	2004-06-25	59000	A
USGS	05378500	2004-06-26	57000	A
USGS	05378500	2004-06-27	51700	A
USGS	05378500	2004-06-28	47700	A
USGS	05378500	2004-06-29	41400	A
USGS	05378500	2004-06-30	38400	A
USGS	05378500	2004-07-01	34200	A
USGS	05378500	2004-07-02	31100	A
USGS	05378500	2004-07-03	27500	A
USGS	05378500	2004-07-04	28900	A
USGS	05378500	2004-07-05	29200	A
USGS	05378500	2004-07-06	27700	A
USGS	05378500	2004-07-07	28200	A
USGS	05378500	2004-07-08	28400	A
USGS	05378500	2004-07-09	28700	A
USGS	05378500	2004-07-10	28400	A
USGS	05378500	2004-07-11	28200	A
USGS	05378500	2004-07-12	29300	A
USGS	05378500	2004-07-13	31700	A
USGS	05378500	2004-07-14	33500	A
USGS	05378500	2004-07-15	34200	A
USGS	05378500	2004-07-16	33900	A
USGS	05378500	2004-07-17	34000	A
USGS	05378500	2004-07-18	34000	A
USGS	05378500	2004-07-19	33900	A
USGS	05378500	2004-07-20	32500	A
USGS	05378500	2004-07-21	29500	A
USGS	05378500	2004-07-22	27200	A
USGS	05378500	2004-07-23	26700	A
USGS	05378500	2004-07-24	25200	A
USGS	05378500	2004-07-25	23900	A
USGS	05378500	2004-07-26	21900	A
USGS	05378500	2004-07-27	20300	A
USGS	05378500	2004-07-28	17600	A
USGS	05378500	2004-07-29	17100	A
USGS	05378500	2004-07-30	20300	A
USGS	05378500	2004-07-31	20200	A
USGS	05378500	2004-08-01	16500	A
USGS	05378500	2004-08-02	14800	A
USGS	05378500	2004-08-03	24500	A
USGS	05378500	2004-08-04	22600	A
USGS	05378500	2004-08-05	17200	A
USGS	05378500	2004-08-06	17100	A
USGS	05378500	2004-08-07	19000	A
USGS	05378500	2004-08-08	17900	A
USGS	05378500	2004-08-09	17300	A
USGS	05378500	2004-08-10	18300	A
USGS	05378500	2004-08-11	19100	A
USGS	05378500	2004-08-12	19000	A
USGS	05378500	2004-08-13	18800	A
USGS	05378500	2004-08-14	18500	A
USGS	05378500	2004-08-15	18500	A
USGS	05378500	2004-08-16	19200	A
USGS	05378500	2004-08-17	20100	A
USGS	05378500	2004-08-18	19900	A
USGS	05378500	2004-08-19	18300	A
USGS	05378500	2004-08-20	15700	A
USGS	05378500	2004-08-21	15200	A
USGS	05378500	2004-08-22	15300	A
USGS	05378500	2004-08-23	15900	A
USGS	05378500	2004-08-24	16100	A
USGS	05378500	2004-08-25	16100	A
USGS	05378500	2004-08-26	16400	A
USGS	05378500	2004-08-27	16000	A
USGS	05378500	2004-08-28	15700	A
USGS	05378500	2004-08-29	15100	A
USGS	05378500	2004-08-30	14700	A
USGS	05378500	2004-08-31	14900	A
USGS	05378500	2004-09-01	14100	A
USGS	05378500	2004-09-02	13800	A
USGS	05378500	2004-09-03	13500	A
USGS	05378500	2004-09-04	14700	A
USGS	05378500	2004-09-05	15400	A
USGS	05378500	2004-09-06	14900	A
USGS	05378500	2004-09-07	15400	A
USGS	05378500	2004-09-08	17200	A
USGS	05378500	2004-09-09	19200	A
USGS	05378500	2004-09-10	19600	A
USGS	05378500	2004-09-11	19300	A
USGS	05378500	2004-09-12	19000	A
USGS	05378500	2004-09-13	18200	A
USGS	05378500	2004-09-14	17000	A
USGS	05378500	2004-09-15	26100	A
USGS	05378500	2004-09-16	30700	A
USGS	05378500	2004-09-17	33200	A
USGS	05378500	2004-09-18	38500	A
USGS	05378500	2004-09-19	36900	A
USGS	05378500	2004-09-20	34200	A
USGS	05378500	2004-09-21	35400	A
USGS	05378500	2004-09-22	35500	A
USGS	05378500	2004-09-23	36200	A
USGS	05378500	2004-09-24	37800	A
USGS	05378500	2004-09-25	37900	A
USGS	05378500	2004-09-26	37600	A
USGS	05378500	2004-09-27	37600	A
USGS	05378500	2004-09-28	37700	A
USGS	05378500	2004-09-29	36100	A
USGS	05378500	2004-09-30	36100	A
USGS	05378500	2004-10-01	37000	A
USGS	05378500	2004-10-02	37600	A
USGS	05378500	2004-10-03	37100	A
USGS	05378500	2004-10-04	35300	A
USGS	05378500	2004-10-05	31900	A
USGS	05378500	2004-10-06	31400	A
USGS	05378500	2004-10-07	32300	A
USGS	05378500	2004-10-08	32500	A
USGS	05378500	2004-10-09	31100	A
USGS	05378500	2004-10-10	28600	A
USGS	05378500	2004-10-11	27700	A
USGS	05378500	2004-10-12	27200	A
USGS	05378500	2004-10-13	26700	A:e
USGS	05378500	2004-10-14	27100	A
USGS	05378500	2004-10-15	26300	A
USGS	05378500	2004-10-16	25800	A
USGS	05378500	2004-10-17	26200	A
USGS	05378500	2004-10-18	24600	A
USGS	05378500	2004-10-19	23400	A
USGS	05378500	2004-10-20	23500	A
USGS	05378500	2004-10-21	23400	A
USGS	05378500	2004-10-22	23000	A
USGS	05378500	2004-10-23	23000	A
USGS	05378500	2004-10-24	24000	A
USGS	05378500	2004-10-25	24400	A
USGS	05378500	2004-10-26	24000	A
USGS	05378500	2004-10-27	23800	A
USGS	05378500	2004-10-28	24500	A
USGS	05378500	2004-10-29	28500	A
USGS	05378500	2004-10-30	30600	A
USGS	05378500	2004-10-31	32100	A
USGS	05378500	2004-11-01	34800	A
USGS	05378500	2004-11-02	37400	A
USGS	05378500	2004-11-03	39500	A
USGS	05378500	2004-11-04	40400	A
USGS	05378500	2004-11-05	40200	A
USGS	05378500	2004-11-06	39100	A
USGS	05378500	2004-11-07	38000	A
USGS	05378500	2004-11-08	37800	A
USGS	05378500	2004-11-09	35900	A
USGS	05378500	2004-11-10	34800	A
USGS	05378500	2004-11-11	34300	A
USGS	05378500	2004-11-12	33800	A
USGS	05378500	2004-11-13	32800	A
USGS	05378500	2004-11-14	31200	A
USGS	05378500	2004-11-15	29500	A
USGS	05378500	2004-11-16	28400	A
USGS	05378500	2004-11-17	28100	A
USGS	05378500	2004-11-18	28100	A
USGS	05378500	2004-11-19	27200	A
USGS	05378500	2004-11-20	28600	A
USGS	05378500	2004-11-21	29600	A
USGS	05378500	2004-11-22	28400	A
USGS	05378500	2004-11-23	28100	A
USGS	05378500	2004-11-24	28100	A
USGS	05378500	2004-11-25	28200	A
USGS	05378500	2004-11-26	28200	A
USGS	05378500	2004-11-27	29000	A
USGS	05378500	2004-11-28	29500	A
USGS	05378500	2004-11-29	28300	A
USGS	05378500	2004-11-30	25700	A
USGS	05378500	2004-12-01	24000	A
USGS	05378500	2004-12-02	25800	A
USGS	05378500	2004-12-03	26300	A
USGS	05378500	2004-12-04	24100	A
USGS	05378500	2004-12-05	22700	A
USGS	05378500	2004-12-06	20700	A
USGS	05378500	2004-12-07	20500	A
USGS	05378500	2004-12-08	23600	A
USGS	05378500	2004-12-09	23500	A
USGS	05378500	2004-12-10	24100	A
USGS	05378500	2004-12-11	25000	A
USGS	05378500	2004-12-12	24400	A
USGS	05378500	2004-12-13	24500	A
USGS	05378500	2004-12-14	22000	A
USGS	05378500	2004-12-15	19900	A
USGS	05378500	2004-12-16	16900	A
USGS	05378500	2004-12-17	16800	A:e
USGS	05378500	2004-12-18	17500	A:e
USGS	05378500	2004-12-19	17000	A:e
USGS	05378500	2004-12-20	14000	A:e
USGS	05378500	2004-12-21	13300	A:e
USGS	05378500	2004-12-22	14400	A:e
USGS	05378500	2004-12-23	14800	A:e
USGS	05378500	2004-12-24	14500	A:e
USGS	05378500	2004-12-25	13500	A:e
USGS	05378500	2004-12-26	12600	A:e
USGS	05378500	2004-12-27	12700	A:e
USGS	05378500	2004-12-28	14200	A:e
USGS	05378500	2004-12-29	15900	A:e
USGS	05378500	2004-12-30	17400	A:e
USGS	05378500	2004-12-31	17500	A:e
USGS	05378500	2005-01-01	19300	A:e
USGS	05378500	2005-01-02	19600	A:e
USGS	05378500	2005-01-03	20400	A:e
USGS	05378500	2005-01-04	20400	A:e
USGS	05378500	2005-01-05	20300	A:e
USGS	05378500	2005-01-06	19800	A:e
USGS	05378500	2005-01-07	18700	A:e
USGS	05378500	2005-01-08	16900	A:e
USGS	05378500	2005-01-09	15700	A:e
USGS	05378500	2005-01-10	15700	A:e
USGS	05378500	2005-01-11	16000	A:e
USGS	05378500	2005-01-12	16000	A:e
USGS	05378500	2005-01-13	15900	A:e
USGS	05378500	2005-01-14	15900	A:e
USGS	05378500	2005-01-15	14500	A:e
USGS	05378500	2005-01-16	14200	A:e
USGS	05378500	2005-01-17	14200	A:e
USGS	05378500	2005-01-18	14100	A:e
USGS	05378500	2005-01-19	13500	A:e
USGS	05378500	2005-01-20	13600	A:e
USGS	05378500	2005-01-21	13700	A:e
USGS	05378500	2005-01-22	13900	A:e
USGS	05378500	2005-01-23	14000	A:e
USGS	05378500	2005-01-24	14000	A:e
USGS	05378500	2005-01-25	14800	A:e
USGS	05378500	2005-01-26	15800	A:e
USGS	05378500	2005-01-27	15800	A:e
USGS	05378500	2005-01-28	15700	A:e
USGS	05378500	2005-01-29	15700	A:e
USGS	05378500	2005-01-30	15700	A:e
USGS	05378500	2005-01-31	15700	A:e
USGS	05378500	2005-02-01	15700	A:e
USGS	05378500	2005-02-02	15700	A:e
USGS	05378500	2005-02-03	15700	A:e
USGS	05378500	2005-02-04	16000	A:e
USGS	05378500	2005-02-05	16700	A:e
USGS	05378500	2005-02-06	17600	A:e
USGS	05378500	2005-02-07	22500	A
USGS	05378500	2005-02-08	22300	A
USGS	05378500	2005-02-09	20500	A
USGS	05378500	2005-02-10	19300	A
USGS	05378500	2005-02-11	19700	A
USGS	05378500	2005-02-12	20100	A
USGS	05378500	2005-02-13	19800	A
USGS	05378500	2005-02-14	19900	A
USGS	05378500	2005-02-15	23900	A
USGS	05378500	2005-02-16	26300	A
USGS	05378500	2005-02-17	26200	A
USGS	05378500	2005-02-18	23400	A
USGS	05378500	2005-02-19	20800	A
USGS	05378500	2005-02-20	18500	A
USGS	05378500	2005-02-21	18700	A
USGS	05378500	2005-02-22	19200	A
USGS	05378500	2005-02-23	20100	A
USGS	05378500	2005-02-24	19900	A
USGS	05378500	2005-02-25	18600	A
USGS	05378500	2005-02-26	18600	A
USGS	05378500	2005-02-27	18600	A
USGS	05378500	2005-02-28	18100	A
USGS	05378500	2005-03-01	17900	A
USGS	05378500	2005-03-02	17200	A
USGS	05378500	2005-03-03	16700	A
USGS	05378500	2005-03-04	16600	A
USGS	05378500	2005-03-05	16400	A
USGS	05378500	2005-03-06	17100	A
USGS	05378500	2005-03-07	21700	A
USGS	05378500	2005-03-08	25300	A
USGS	05378500	2005-03-09	27100	A
USGS	05378500	2005-03-10	27400	A
USGS	05378500	2005-03-11	26500	A
USGS	05378500	2005-03-12	25500	A
USGS	05378500	2005-03-13	23700	A
USGS	05378500	2005-03-14	21400	A
USGS	05378500	2005-03-15	20200	A
USGS	05378500	2005-03-16	20000	A
USGS	05378500	2005-03-17	20200	A
USGS	05378500	2005-03-18	20200	A
USGS	05378500	2005-03-19	20000	A
USGS	05378500	2005-03-20	20300	A
USGS	05378500	2005-03-21	20300	A
USGS	05378500	2005-03-22	19400	A
USGS	05378500	2005-03-23	19000	A
USGS	05378500	2005-03-24	19900	A
USGS	05378500	2005-03-25	23400	A
USGS	05378500	2005-03-26	26100	A
USGS	05378500	2005-03-27	29300	A
USGS	05378500	2005-03-28	35800	A
USGS	05378500	2005-03-29	39100	A
USGS	05378500	2005-03-30	43800	A
USGS	05378500	2005-03-31	52400	A:e
USGS	05378500	2005-04-01	61800	A
USGS	05378500	2005-04-02	67700	A
USGS	05378500	2005-04-03	76700	A
USGS	05378500	2005-04-04	85600	A
USGS	05378500	2005-04-05	91600	A
USGS	05378500	2005-04-06	90600	A
USGS	05378500	2005-04-07	87500	A
USGS	05378500	2005-04-08	84600	A
USGS	05378500	2005-04-09	81100	A
USGS	05378500	2005-04-10	78600	A
USGS	05378500	2005-04-11	77900	A
USGS	05378500	2005-04-12	76700	A
USGS	05378500	2005-04-13	73700	A
USGS	05378500	2005-04-14	70100	A
USGS	05378500	2005-04-15	65800	A
USGS	05378500	2005-04-16	66900	A
USGS	05378500	2005-04-17	67200	A
USGS	05378500	2005-04-18	66800	A
USGS	05378500	2005-04-19	67600	A
USGS	05378500	2005-04-20	69200	A
USGS	05378500	2005-04-21	69200	A
USGS	05378500	2005-04-22	69300	A
USGS	05378500	2005-04-23	69200	A
USGS	05378500	2005-04-24	69100	A
USGS	05378500	2005-04-25	68100	A
USGS	05378500	2005-04-26	65500	A
USGS	05378500	2005-04-27	64200	A
USGS	05378500	2005-04-28	60700	A
USGS	05378500	2005-04-29	52500	A
USGS	05378500	2005-04-30	51100	A
USGS	05378500	2005-05-01	48600	A
USGS	05378500	2005-05-02	46600	A
USGS	05378500	2005-05-03	43400	A
USGS	05378500	2005-05-04	42400	A
USGS	05378500	2005-05-05	39700	A
USGS	05378500	2005-05-06	38600	A
USGS	05378500	2005-05-07	36800	A
USGS	05378500	2005-05-08	34500	A
USGS	05378500	2005-05-09	34400	A
USGS	05378500	2005-05-10	33500	A
USGS	05378500	2005-05-11	33000	A
USGS	05378500	2005-05-12	32700	A
USGS	05378500	2005-05-13	34300	A
USGS	05378500	2005-05-14	37200	A
USGS	05378500	2005-05-15	39800	A
USGS	05378500	2005-05-16	40200	A
USGS	05378500	2005-05-17	42100	A
USGS	05378500	2005-05-18	43900	A
USGS	05378500	2005-05-19	45800	A
USGS	05378500	2005-05-20	47800	A
USGS	05378500	2005-05-21	47600	A
USGS	05378500	2005-05-22	49100	A
USGS	05378500	2005-05-23	52000	A
USGS	05378500	2005-05-24	52700	A
USGS	05378500	2005-05-25	52600	A
USGS	05378500	2005-05-26	52500	A
USGS	05378500	2005-05-27	52100	A
USGS	05378500	2005-05-28	51600	A
USGS	05378500	2005-05-29	51300	A
USGS	05378500	2005-05-30	51100	A
USGS	05378500	2005-05-31	51000	A
USGS	05378500	2005-06-01	49900	A
USGS	05378500	2005-06-02	48900	A
USGS	05378500	2005-06-03	48600	A
USGS	05378500	2005-06-04	48000	A
USGS	05378500	2005-06-05	47000	A
USGS	05378500	2005-06-06	46500	A
USGS	05378500	2005-06-07	45800	A
USGS	05378500	2005-06-08	46200	A
USGS	05378500	2005-06-09	51600	A
USGS	05378500	2005-06-10	55800	A
USGS	05378500	2005-06-11	56800	A
USGS	05378500	2005-06-12	55700	A
USGS	05378500	2005-06-13	55400	A
USGS	05378500	2005-06-14	56700	A
USGS	05378500	2005-06-15	57800	A
USGS	05378500	2005-06-16	60200	A
USGS	05378500	2005-06-17	62500	A
USGS	05378500	2005-06-18	64300	A
USGS	05378500	2005-06-19	65400	A
USGS	05378500	2005-06-20	65700	A
USGS	05378500	2005-06-21	66000	A
USGS	05378500	2005-06-22	66100	A
USGS	05378500	2005-06-23	64400	A
USGS	05378500	2005-06-24	62800	A:e
USGS	05378500	2005-06-25	61000	A:e
USGS	05378500	2005-06-26	58500	A:e
USGS	05378500	2005-06-27	56300	A
USGS	05378500	2005-06-28	55300	A
USGS	05378500	2005-06-29	52800	A
USGS	05378500	2005-06-30	50400	A
USGS	05378500	2005-07-01	49700	A
USGS	05378500	2005-07-02	47000	A
USGS	05378500	2005-07-03	45000	A
USGS	05378500	2005-07-04	44900	A
USGS	05378500	2005-07-05	44900	A
USGS	05378500	2005-07-06	44300	A
USGS	05378500	2005-07-07	42700	A
USGS	05378500	2005-07-08	40800	A
USGS	05378500	2005-07-09	39100	A:e
USGS	05378500	2005-07-10	36900	A:e
USGS	05378500	2005-07-11	34900	A:e
USGS	05378500	2005-07-12	33400	A:e
USGS	05378500	2005-07-13	32500	A:e
USGS	05378500	2005-07-14	31500	A:e
USGS	05378500	2005-07-15	30100	A
USGS	05378500	2005-07-16	29100	A
USGS	05378500	2005-07-17	26900	A
USGS	05378500	2005-07-18	24900	A
USGS	05378500	2005-07-19	23200	A
USGS	05378500	2005-07-20	19300	A
USGS	05378500	2005-07-21	24300	A
USGS	05378500	2005-07-22	26900	A
USGS	05378500	2005-07-23	23600	A
USGS	05378500	2005-07-24	22200	A
USGS	05378500	2005-07-25	18800	A:e
USGS	05378500	2005-07-26	26200	A
USGS	05378500	2005-07-27	23200	A
USGS	05378500	2005-07-28	23500	A
USGS	05378500	2005-07-29	20300	A
USGS	05378500	2005-07-30	18300	A
USGS	05378500	2005-07-31	16200	A
USGS	05378500	2005-08-01	14400	A
USGS	05378500	2005-08-02	16500	A
USGS	05378500	2005-08-03	18300	A
USGS	05378500	2005-08-04	17400	A
USGS	05378500	2005-08-05	17500	A
USGS	05378500	2005-08-06	16300	A
USGS	05378500	2005-08-07	14200	A
USGS	05378500	2005-08-08	13800	A
USGS	05378500	2005-08-09	14200	A
USGS	05378500	2005-08-10	15200	A
USGS	05378500	2005-08-11	16800	A
USGS	05378500	2005-08-12	17300	A
USGS	05378500	2005-08-13	15500	A
USGS	05378500	2005-08-14	13400	A
USGS	05378500	2005-08-15	12700	A
USGS	05378500	2005-08-16	12600	A
USGS	05378500	2005-08-17	12900	A
USGS	05378500	2005-08-18	14000	A
USGS	05378500	2005-08-19	13500	A
USGS	05378500	2005-08-20	14500	A
USGS	05378500	2005-08-21	15400	A
USGS	05378500	2005-08-22	15200	A
USGS	05378500	2005-08-23	14400	A
USGS	05378500	2005-08-24	13600	A
USGS	05378500	2005-08-25	13800	A
USGS	05378500	2005-08-26	13700	A
USGS	05378500	2005-08-27	14200	A
USGS	05378500	2005-08-28	16500	A
USGS	05378500	2005-08-29	17300	A
USGS	05378500	2005-08-30	16300	A
USGS	05378500	2005-08-31	14100	A
USGS	05378500	2005-09-01	12900	A
USGS	05378500	2005-09-02	11800	A
USGS	05378500	2005-09-03	11400	A
USGS	05378500	2005-09-04	12300	A
USGS	05378500	2005-09-05	14500	A
USGS	05378500	2005-09-06	18700	A
USGS	05378500	2005-09-07	19600	A
USGS	05378500	2005-09-08	18800	A
USGS	05378500	2005-09-09	17400	A
USGS	05378500	2005-09-10	16300	A
USGS	05378500	2005-09-11	15900	A
USGS	05378500	2005-09-12	15500	A
USGS	05378500	2005-09-13	14900	A
USGS	05378500	2005-09-14	16600	A
USGS	05378500	2005-09-15	19300	A
USGS	05378500	2005-09-16	21800	A
USGS	05378500	2005-09-17	22400	A
USGS	05378500	2005-09-18	21200	A
USGS	05378500	2005-09-19	21200	A
USGS	05378500	2005-09-20	21200	A
USGS	05378500	2005-09-21	20700	A
USGS	05378500	2005-09-22	21500	A
USGS	05378500	2005-09-23	22100	A
USGS	05378500	2005-09-24	21400	A
USGS	05378500	2005-09-25	24400	A
USGS	05378500	2005-09-26	27300	A
USGS	05378500	2005-09-27	27700	A
USGS	05378500	2005-09-28	26900	A
USGS	05378500	2005-09-29	28800	A
USGS	05378500	2005-09-30	31600	A
USGS	05378500	2005-10-01	31900	A
USGS	05378500	2005-10-02	33200	A
USGS	05378500	2005-10-03	34400	A
USGS	05378500	2005-10-04	34900	A
USGS	05378500	2005-10-05	35700	A
USGS	05378500	2005-10-06	39700	A
USGS	05378500	2005-10-07	45300	A
USGS	05378500	2005-10-08	54100	A
USGS	05378500	2005-10-09	64800	A
USGS	05378500	2005-10-10	72600	A
USGS	05378500	2005-10-11	77700	A
USGS	05378500	2005-10-12	79400	A
USGS	05378500	2005-10-13	78500	A
USGS	05378500	2005-10-14	75400	A
USGS	05378500	2005-10-15	73200	A
USGS	05378500	2005-10-16	70000	A
USGS	05378500	2005-10-17	66600	A
USGS	05378500	2005-10-18	64400	A
USGS	05378500	2005-10-19	59800	A
USGS	05378500	2005-10-20	54900	A
USGS	05378500	2005-10-21	51200	A
USGS	05378500	2005-10-22	48600	A
USGS	05378500	2005-10-23	46000	A
USGS	05378500	2005-10-24	43400	A
USGS	05378500	2005-10-25	39400	A
USGS	05378500	2005-10-26	36800	A
USGS	05378500	2005-10-27	37400	A
USGS	05378500	2005-10-28	36200	A
USGS	05378500	2005-10-29	33300	A
USGS	05378500	2005-10-30	33400	A
USGS	05378500	2005-10-31	32700	A
USGS	05378500	2005-11-01	31000	A
USGS	05378500	2005-11-02	30000	A
USGS	05378500	2005-11-03	29400	A
USGS	05378500	2005-11-04	29300	A
USGS	05378500	2005-11-05	28400	A
USGS	05378500	2005-11-06	27400	A
USGS	05378500	2005-11-07	27000	A
USGS	05378500	2005-11-08	26800	A
USGS	05378500	2005-11-09	26500	A
USGS	05378500	2005-11-10	26100	A
USGS	05378500	2005-11-11	24800	A
USGS	05378500	2005-11-12	24400	A
USGS	05378500	2005-11-13	23800	A
USGS	05378500	2005-11-14	24200	A
USGS	05378500	2005-11-15	25800	A
USGS	05378500	2005-11-16	27700	A
USGS	05378500	2005-11-17	28200	A
USGS	05378500	2005-11-18	28400	A
USGS	05378500	2005-11-19	28500	A
USGS	05378500	2005-11-20	28400	A
USGS	05378500	2005-11-21	29500	A
USGS	05378500	2005-11-22	29400	A
USGS	05378500	2005-11-23	29000	A
USGS	05378500	2005-11-24	29300	A
USGS	05378500	2005-11-25	29300	A
USGS	05378500	2005-11-26	29000	A
USGS	05378500	2005-11-27	28200	A
USGS	05378500	2005-11-28	26700	A
USGS	05378500	2005-11-29	25700	A:e
USGS	05378500	2005-11-30	26100	A:e
USGS	05378500	2005-12-01	27600	A:e
USGS	05378500	2005-12-02	30900	A:e
USGS	05378500	2005-12-03	31800	A:e
USGS	05378500	2005-12-04	31000	A:e
USGS	05378500	2005-12-05	26300	A:e
USGS	05378500	2005-12-06	22200	A:e
USGS	05378500	2005-12-07	17100	A:e
USGS	05378500	2005-12-08	21100	A:e
USGS	05378500	2005-12-09	28100	A:e
USGS	05378500	2005-12-10	27500	A:e
USGS	05378500	2005-12-11	27200	A:e
USGS	05378500	2005-12-12	27400	A:e
USGS	05378500	2005-12-13	28200	A:e
USGS	05378500	2005-12-14	28700	A:e
USGS	05378500	2005-12-15	29800	A:e
USGS	05378500	2005-12-16	30800	A:e
USGS	05378500	2005-12-17	32100	A:e
USGS	05378500	2005-12-18	29600	A:e
USGS	05378500	2005-12-19	27500	A:e
USGS	05378500	2005-12-20	25400	A:e
USGS	05378500	2005-12-21	25200	A:e
USGS	05378500	2005-12-22	23800	A:e
USGS	05378500	2005-12-23	23700	A:e
USGS	05378500	2005-12-24	24800	A:e
USGS	05378500	2005-12-25	26600	A:e
USGS	05378500	2005-12-26	28000	A:e
USGS	05378500	2005-12-27	28900	A:e
USGS	05378500	2005-12-28	28900	A:e
USGS	05378500	2005-12-29	28300	A
USGS	05378500	2005-12-30	27200	A
USGS	05378500	2005-12-31	27400	A
USGS	05378500	2006-01-01	28000	A
USGS	05378500	2006-01-02	27700	A
USGS	05378500	2006-01-03	27700	A
USGS	05378500	2006-01-04	27300	A
USGS	05378500	2006-01-05	27500	A
USGS	05378500	2006-01-06	27700	A
USGS	05378500	2006-01-07	27700	A
USGS	05378500	2006-01-08	27500	A
USGS	05378500	2006-01-09	27200	A
USGS	05378500	2006-01-10	27100	A
USGS	05378500	2006-01-11	26900	A
USGS	05378500	2006-01-12	26900	A
USGS	05378500	2006-01-13	26300	A
USGS	05378500	2006-01-14	26800	A
USGS	05378500	2006-01-15	26500	A
USGS	05378500	2006-01-16	25900	A
USGS	05378500	2006-01-17	25600	A
USGS	05378500	2006-01-18	25700	A
USGS	05378500	2006-01-19	25800	A
USGS	05378500	2006-01-20	25800	A
USGS	05378500	2006-01-21	25400	A
USGS	05378500	2006-01-22	25200	A
USGS	05378500	2006-01-23	24500	A
USGS	05378500	2006-01-24	22800	A
USGS	05378500	2006-01-25	23100	A
USGS	05378500	2006-01-26	22800	A
USGS	05378500	2006-01-27	22100	A
USGS	05378500	2006-01-28	22200	A
USGS	05378500	2006-01-29	24400	A
USGS	05378500	2006-01-30	25300	A
USGS	05378500	2006-01-31	25500	A
USGS	05378500	2006-02-01	26500	A
USGS	05378500	2006-02-02	28300	A
USGS	05378500	2006-02-03	30300	A
USGS	05378500	2006-02-04	31800	A
USGS	05378500	2006-02-05	30800	A
USGS	05378500	2006-02-06	31100	A
USGS	05378500	2006-02-07	30900	A
USGS	05378500	2006-02-08	29800	A
USGS	05378500	2006-02-09	29400	A
USGS	05378500	2006-02-10	29300	A
USGS	05378500	2006-02-11	29200	A
USGS	05378500	2006-02-12	29100	A
USGS	05378500	2006-02-13	28000	A
USGS	05378500	2006-02-14	27100	A
USGS	05378500	2006-02-15	26500	A
USGS	05378500	2006-02-16	26000	A:e
USGS	05378500	2006-02-17	23900	A:e
USGS	05378500	2006-02-18	21400	A:e
USGS	05378500	2006-02-19	18700	A:e
USGS	05378500	2006-02-20	16400	A:e
USGS	05378500	2006-02-21	22900	A:e
USGS	05378500	2006-02-22	24000	A:e
USGS	05378500	2006-02-23	24800	A:e
USGS	05378500	2006-02-24	26600	A:e
USGS	05378500	2006-02-25	27700	A:e
USGS	05378500	2006-02-26	28000	A:e
USGS	05378500	2006-02-27	25700	A
USGS	05378500	2006-02-28	23500	A
USGS	05378500	2006-03-01	23000	A
USGS	05378500	2006-03-02	22300	A
USGS	05378500	2006-03-03	22200	A
USGS	05378500	2006-03-04	22300	A
USGS	05378500	2006-03-05	22400	A
USGS	05378500	2006-03-06	22100	A
USGS	05378500	2006-03-07	22300	A
USGS	05378500	2006-03-08	22500	A
USGS	05378500	2006-03-09	24000	A
USGS	05378500	2006-03-10	24800	A
